Run,analyte_type,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,biospecimen_repository,biospecimen_repository_sample_id,body_site,Bytes,Center Name,Consent_Code,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,gap_accession,histological_type,Instrument,is_tumor,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,study_design,study_name,submitted_subject_id
SRR10826788,RNA,RNA-Seq,100,953728600,PRJNA568199,SAMN13717335,BrainDevelopment_Autism,RNAID1945-25947145_RNAID1945_S52_L007,Brain,408626359,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500554,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1945-25947145_RNAID1945_S52_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1945-25947145_RNAID1945_S52_L007,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1945
SRR10826789,RNA,RNA-Seq,100,949344200,PRJNA568199,SAMN13717254,BrainDevelopment_Autism,RNAID1945-25947145_RNAID1945_S52_L008,Brain,407121729,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500555,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1945-25947145_RNAID1945_S52_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1945-25947145_RNAID1945_S52_L008,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1945
SRR10826790,RNA,RNA-Seq,100,992721300,PRJNA568199,SAMN13717037,BrainDevelopment_Autism,RNAID1945-26128140_RNAID1945_S52_L006,Brain,427479748,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500556,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1945-26128140_RNAID1945_S52_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1945-26128140_RNAID1945_S52_L006,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1945
SRR10826791,RNA,RNA-Seq,100,998389100,PRJNA568199,SAMN13716715,BrainDevelopment_Autism,RNAID1945-26128140_RNAID1945_S52_L007,Brain,431745461,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500557,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1945-26128140_RNAID1945_S52_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1945-26128140_RNAID1945_S52_L007,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1945
SRR10826792,RNA,RNA-Seq,100,814288600,PRJNA568199,SAMN13716834,BrainDevelopment_Autism,RNAID1946-25954131_RNAID1946_S8_L001,Brain,342348483,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500558,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1946-25954131_RNAID1946_S8_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1946-25954131_RNAID1946_S8_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1946
SRR10826793,RNA,RNA-Seq,100,847892900,PRJNA568199,SAMN13717391,BrainDevelopment_Autism,RNAID1946-25954131_RNAID1946_S8_L002,Brain,360671026,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500559,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1946-25954131_RNAID1946_S8_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1946-25954131_RNAID1946_S8_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1946
SRR10826794,RNA,RNA-Seq,100,831382900,PRJNA568199,SAMN13716922,BrainDevelopment_Autism,RNAID1946-25954131_RNAID1946_S8_L003,Brain,350067117,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500560,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1946-25954131_RNAID1946_S8_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1946-25954131_RNAID1946_S8_L003,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1946
SRR10826795,RNA,RNA-Seq,100,859909800,PRJNA568199,SAMN13717366,BrainDevelopment_Autism,RNAID1946-26138137_RNAID1946_S8_L001,Brain,365402227,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500561,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1946-26138137_RNAID1946_S8_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1946-26138137_RNAID1946_S8_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1946
SRR10826796,RNA,RNA-Seq,100,859877300,PRJNA568199,SAMN13716792,BrainDevelopment_Autism,RNAID1946-26138137_RNAID1946_S8_L002,Brain,365359150,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500562,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1946-26138137_RNAID1946_S8_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1946-26138137_RNAID1946_S8_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1946
SRR10826797,RNA,RNA-Seq,100,953395800,PRJNA568199,SAMN13717469,BrainDevelopment_Autism,RNAID1947-25952128_RNAID1947_S34_L004,Brain,399473235,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500563,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1947-25952128_RNAID1947_S34_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1947-25952128_RNAID1947_S34_L004,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1947
SRR10826798,RNA,RNA-Seq,100,956935300,PRJNA568199,SAMN13716902,BrainDevelopment_Autism,RNAID1947-25952128_RNAID1947_S34_L005,Brain,400596023,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500564,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1947-25952128_RNAID1947_S34_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1947-25952128_RNAID1947_S34_L005,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1947
SRR10826799,RNA,RNA-Seq,100,1013988700,PRJNA568199,SAMN13716772,BrainDevelopment_Autism,RNAID1947-26113322_RNAID1947_S34_L003,Brain,429991372,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500565,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1947-26113322_RNAID1947_S34_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1947-26113322_RNAID1947_S34_L003,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1947
SRR10826800,RNA,RNA-Seq,100,1004435600,PRJNA568199,SAMN13717436,BrainDevelopment_Autism,RNAID1947-26113322_RNAID1947_S34_L004,Brain,425672719,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500566,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1947-26113322_RNAID1947_S34_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1947-26113322_RNAID1947_S34_L004,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1947
SRR10826801,RNA,RNA-Seq,100,1020104800,PRJNA568199,SAMN13717352,BrainDevelopment_Autism,RNAID1947-26113322_RNAID1947_S34_L005,Brain,432839522,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500567,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1947-26113322_RNAID1947_S34_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1947-26113322_RNAID1947_S34_L005,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1947
SRR10826802,RNA,RNA-Seq,100,1059704900,PRJNA568199,SAMN13717367,BrainDevelopment_Autism,RNAID1948-27315333_RNAID1948_S37_L004,Brain,449438909,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500568,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1948-27315333_RNAID1948_S37_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1948-27315333_RNAID1948_S37_L004,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1948
SRR10826803,RNA,RNA-Seq,100,1050946400,PRJNA568199,SAMN13717045,BrainDevelopment_Autism,RNAID1948-27315333_RNAID1948_S37_L005,Brain,446438012,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500569,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1948-27315333_RNAID1948_S37_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1948-27315333_RNAID1948_S37_L005,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1948
SRR10826804,RNA,RNA-Seq,100,1059362800,PRJNA568199,SAMN13716981,BrainDevelopment_Autism,RNAID1948-27315333_RNAID1948_S37_L006,Brain,449048029,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500570,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1948-27315333_RNAID1948_S37_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1948-27315333_RNAID1948_S37_L006,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1948
SRR10826805,RNA,RNA-Seq,100,1017240600,PRJNA568199,SAMN13717319,BrainDevelopment_Autism,RNAID1948-27637725_RNAID1948_S37_L003,Brain,427451027,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500571,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1948-27637725_RNAID1948_S37_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1948-27637725_RNAID1948_S37_L003,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1948
SRR10826806,RNA,RNA-Seq,100,895517100,PRJNA568199,SAMN13717097,BrainDevelopment_Autism,RNAID1949-25954123_RNAID1949_S76_L007,Brain,384242221,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500572,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1949-25954123_RNAID1949_S76_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1949-25954123_RNAID1949_S76_L007,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1949
SRR10826807,RNA,RNA-Seq,100,932062000,PRJNA568199,SAMN13716696,BrainDevelopment_Autism,RNAID1949-25954123_RNAID1949_S76_L008,Brain,404925390,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500573,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1949-25954123_RNAID1949_S76_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1949-25954123_RNAID1949_S76_L008,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1949
SRR10826808,RNA,RNA-Seq,100,897314800,PRJNA568199,SAMN13716675,BrainDevelopment_Autism,RNAID1949-26122163_RNAID1949_S76_L007,Brain,386082448,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500574,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1949-26122163_RNAID1949_S76_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1949-26122163_RNAID1949_S76_L007,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1949
SRR10826809,RNA,RNA-Seq,100,886921700,PRJNA568199,SAMN13717195,BrainDevelopment_Autism,RNAID1949-26122163_RNAID1949_S76_L008,Brain,381409117,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500575,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1949-26122163_RNAID1949_S76_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1949-26122163_RNAID1949_S76_L008,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1949
SRR10826810,RNA,RNA-Seq,100,883557400,PRJNA568199,SAMN13717093,BrainDevelopment_Autism,RNAID1949-26339357_RNAID1949_S76_L004,Brain,386351993,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500576,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1949-26339357_RNAID1949_S76_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1949-26339357_RNAID1949_S76_L004,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1949
SRR10826811,RNA,RNA-Seq,100,977624800,PRJNA568199,SAMN13716744,BrainDevelopment_Autism,RNAID1950-25950121_RNAID1950_S59_L006,Brain,416443690,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500577,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1950-25950121_RNAID1950_S59_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1950-25950121_RNAID1950_S59_L006,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1950
SRR10826812,RNA,RNA-Seq,100,982157300,PRJNA568199,SAMN13717163,BrainDevelopment_Autism,RNAID1950-25950121_RNAID1950_S59_L007,Brain,420510328,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500578,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1950-25950121_RNAID1950_S59_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1950-25950121_RNAID1950_S59_L007,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1950
SRR10826813,RNA,RNA-Seq,100,978001900,PRJNA568199,SAMN13717400,BrainDevelopment_Autism,RNAID1950-25950121_RNAID1950_S59_L008,Brain,419110354,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500579,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1950-25950121_RNAID1950_S59_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1950-25950121_RNAID1950_S59_L008,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1950
SRR10826814,RNA,RNA-Seq,100,1026460200,PRJNA568199,SAMN13717273,BrainDevelopment_Autism,RNAID1950-26123140_RNAID1950_S59_L006,Brain,441877037,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500580,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1950-26123140_RNAID1950_S59_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1950-26123140_RNAID1950_S59_L006,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1950
SRR10826815,RNA,RNA-Seq,100,1031373300,PRJNA568199,SAMN13717463,BrainDevelopment_Autism,RNAID1950-26123140_RNAID1950_S59_L007,Brain,445697906,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500581,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1950-26123140_RNAID1950_S59_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1950-26123140_RNAID1950_S59_L007,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1950
SRR10826816,RNA,RNA-Seq,100,1000488800,PRJNA568199,SAMN13716651,BrainDevelopment_Autism,RNAID1951-26113324_RNAID1951_S68_L008,Brain,423049699,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500582,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1951-26113324_RNAID1951_S68_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1951-26113324_RNAID1951_S68_L008,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1951
SRR10826817,RNA,RNA-Seq,100,928824700,PRJNA568199,SAMN13717104,BrainDevelopment_Autism,RNAID1951-26348340_RNAID1951_S89_L005,Brain,405549708,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500583,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1951-26348340_RNAID1951_S89_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1951-26348340_RNAID1951_S89_L005,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1951
SRR10826818,RNA,RNA-Seq,100,986705800,PRJNA568199,SAMN13716816,BrainDevelopment_Autism,RNAID1951-26348340_RNAID1951_S89_L006,Brain,424901718,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500584,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1951-26348340_RNAID1951_S89_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1951-26348340_RNAID1951_S89_L006,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1951
SRR10826819,RNA,RNA-Seq,100,1001569700,PRJNA568199,SAMN13716739,BrainDevelopment_Autism,RNAID1951-26348340_RNAID1951_S89_L007,Brain,432043108,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500585,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1951-26348340_RNAID1951_S89_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1951-26348340_RNAID1951_S89_L007,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1951
SRR10826820,RNA,RNA-Seq,100,993984900,PRJNA568199,SAMN13716919,BrainDevelopment_Autism,RNAID1951-26348340_RNAID1951_S89_L008,Brain,427641298,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500586,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1951-26348340_RNAID1951_S89_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1951-26348340_RNAID1951_S89_L008,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1951
SRR10826821,RNA,RNA-Seq,100,914001100,PRJNA568199,SAMN13717246,BrainDevelopment_Autism,RNAID1952-25947144_RNAID1952_S39_L004,Brain,387241622,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500587,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1952-25947144_RNAID1952_S39_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1952-25947144_RNAID1952_S39_L004,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1952
SRR10826822,RNA,RNA-Seq,100,915824000,PRJNA568199,SAMN13716964,BrainDevelopment_Autism,RNAID1952-25947144_RNAID1952_S39_L005,Brain,387671095,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500588,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1952-25947144_RNAID1952_S39_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1952-25947144_RNAID1952_S39_L005,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1952
SRR10826823,RNA,RNA-Seq,100,970404800,PRJNA568199,SAMN13717013,BrainDevelopment_Autism,RNAID1952-26135135_RNAID1952_S39_L003,Brain,416045083,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500589,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1952-26135135_RNAID1952_S39_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1952-26135135_RNAID1952_S39_L003,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1952
SRR10826824,RNA,RNA-Seq,100,960575300,PRJNA568199,SAMN13717220,BrainDevelopment_Autism,RNAID1952-26135135_RNAID1952_S39_L004,Brain,411561405,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500590,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1952-26135135_RNAID1952_S39_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1952-26135135_RNAID1952_S39_L004,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1952
SRR10826825,RNA,RNA-Seq,100,975248700,PRJNA568199,SAMN13717403,BrainDevelopment_Autism,RNAID1952-26135135_RNAID1952_S39_L005,Brain,418406718,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500591,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1952-26135135_RNAID1952_S39_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1952-26135135_RNAID1952_S39_L005,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1952
SRR10826826,RNA,RNA-Seq,100,862927500,PRJNA568199,SAMN13717591,BrainDevelopment_Autism,RNAID1953-25971986_RNAID1953_S68_L007,Brain,370010318,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500592,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1953-25971986_RNAID1953_S68_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1953-25971986_RNAID1953_S68_L007,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1953
SRR10826827,RNA,RNA-Seq,100,904776400,PRJNA568199,SAMN13716747,BrainDevelopment_Autism,RNAID1953-25971986_RNAID1953_S68_L008,Brain,392808628,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500593,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID1953-25971986_RNAID1953_S68_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID1953-25971986_RNAID1953_S68_L008,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1953
